parser0            parser1            seed                 testcase                  output0  output1
rust_jsonc         c_frozen           {"😀":2,"😀":3}      {"😀":2\xc2\xa0"😀":3}    3        2
rust_jsonc         c_frozen           {"😀":2,"😀":3}      {"😀":2,"😀":\xc2\x853}   3        2
rust_jsonc         c_frozen           {"😀":2,"😀":3}      {"😀":2,"😀"\xc2\x85:3}   3        2
rust_jsonc         c_frozen           {"😀":2,"😀":3}      {"😀":2,"😀"\xc2\xa0:3}   3        2
rust_jsonc         c_frozen           {"😀":2,"😀":3}      {"😀":2,\xc2\x85"😀":3}   3        2
rust_jsonc         c_frozen           {"😀":2,"😀":3}      {"😀":2,\xc2\xa0"😀":3}   3        2
rust_jsonc         c_frozen           {"😀":2,"😀":3}      {"😀":2\xc2\x85,"😀":3}   3        2
rust_jsonc         c_frozen           {"😀":2,"😀":3}      {"😀":2\xc2\xa0,"😀":3}   3        2
rust_jsonc         c_jsmn             {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
rust_jsonc         c_json_c           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
rust_jsonc         c_json_c           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
rust_jsonc         c_json_c           {"😀":2,"😀":3}      {"😀":2,"😀\u0000":3}     2        3
rust_jsonc         c_mjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
rust_jsonc         c_mjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
rust_jsonc         cpp_mongoose       {"0":2,"0":3}        {"0":2,"0":3}             3        2
rust_jsonc         cpp_mongoose       {"q":2,"q":3}        {"q":2,"q":3}             3        2
rust_jsonc         cpp_poco           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
rust_jsonc         cpp_poco           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
rust_jsonc         cpp_poco           {"😀":2,"😀":3}      {"😀":2,"😀\u0000":3}     2        3
rust_jsonc         dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"Q":3}             2        3
rust_jsonc         dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
rust_jsonc         go_fastjson        {"0":2,"0":3}        {"0":2,"0":3}             3        2
rust_jsonc         go_fastjson        {"q":2,"q":3}        {"q":2,"q":3}             3        2
rust_jsonc         go_gjson           {"0":2,"0":3}        {"0":2,"0":3}             3        2
rust_jsonc         go_gjson           {"q":2,"q":3}        {"q":2,"q":3}             3        2
rust_jsonc         go_goccy           {"q":2,"q":3}        {"q":2,"Q":3}             2        3
rust_jsonc         go_goccy           {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
rust_jsonc         go_json_iterator   {"q":2,"q":3}        {"q":2,"Q":3}             2        3
rust_jsonc         go_json_iterator   {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
rust_jsonc         go_jsonparser      {"0":2,"0":3}        {"0":2,"0":3}             3        2
rust_jsonc         go_jsonparser      {"q":2,"q":3}        {"q":2,"q":3}             3        2
rust_jsonc         go_std             {"q":2,"q":3}        {"q":2,"Q":3}             2        3
rust_jsonc         go_std             {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
rust_jsonc         java_gson          {"0":2,"0":3}        {"0":2,\xc2\x85"0":3}     3        2
rust_jsonc         java_gson          {"0":2,"0":3}        {"0":2,\xc2\xa0"0":3}     3        2
rust_jsonc         java_gson          {"q":2,"q":3}        {"q":2,\xc2\x85"q":3}     3        2
rust_jsonc         java_gson          {"q":2,"q":3}        {"q":2,\xc2\xa0"q":3}     3        2
rust_jsonc         java_gson          {"😀":2,"😀":3}      {"😀":2,\xc2\x85"😀":3}   3        2
rust_jsonc         java_gson          {"😀":2,"😀":3}      {"😀":2,\xc2\xa0"😀":3}   3        2
rust_jsonc         sqlite3            {"0":2,"0":3}        {"0":2,"0":3}             3        2
rust_jsonc         sqlite3            {"q":2,"q":3}        {"q":2,"q":3}             3        2
rust_serde         c_cjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
rust_serde         c_cjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
rust_serde         c_frozen           {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
rust_serde         c_jsmn             {"q":2,"q":3}        {"q":2,"\u0071":3}        3        2
rust_serde         c_json_c           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
rust_serde         c_json_c           {"0":2,"0":3}        {"0":2,"0\u00000":3}      2        3
rust_serde         c_json_c           {"0":2,"0":3}        {"0":2,"0\u0000,0":3}     2        3
rust_serde         c_json_c           {"0":2,"0":3}        {"0":2,"0\u00000,":3}     2        3
rust_serde         c_json_c           {"0":2,"0":3}        {"0":2,"0\u000000":3}     2        3
rust_serde         c_json_c           {"0":2,"0":3}        {"0":2,"0\u0000a0":3}     2        3
rust_serde         c_json_c           {"0":2,"0":3}        {"0":2,"0\u0000A00":3}    2        3
rust_serde         c_json_c           {"0":2,"0":3}        {"0":2,"0\u0000B00":3}    2        3
rust_serde         c_json_c           {"0":2,"0":3}        {"0":2,"0\u0000C00":3}    2        3
rust_serde         c_json_c           {"0":2,"0":3}        {"0":2,"0\u0000D00":3}    2        3
rust_serde         c_json_c           {"0":2,"0":3}        {"0":2,"0\u0000E00":3}    2        3
rust_serde         c_json_c           {"0":2,"0":3}        {"0":2,"0\u0000F00":3}    2        3
rust_serde         c_json_c           {"0":2,"0":3}        {"0":2,"0\u0000\"n0":3}   2        3
rust_serde         c_json_c           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
rust_serde         c_json_c           {"😀":2,"😀":3}      {"😀":2,"😀\u0000":3}     2        3
rust_serde         c_mjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
rust_serde         c_mjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
rust_serde         cpp_mongoose       {"0":2,"0":3}        {"0":2,"0":3}             3        2
rust_serde         cpp_mongoose       {"q":2,"q":3}        {"q":2,"q":3}             3        2
rust_serde         cpp_poco           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
rust_serde         cpp_poco           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
rust_serde         cpp_poco           {"😀":2,"😀":3}      {"😀":2,"😀\u0000":3}     2        3
rust_serde         dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"Q":3}             2        3
rust_serde         dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
rust_serde         go_fastjson        {"0":2,"0":3}        {"0":2,"0":3}             3        2
rust_serde         go_fastjson        {"q":2,"q":3}        {"q":2,"q":3}             3        2
rust_serde         go_gjson           {"0":2,"0":3}        {"0":2,"0":3}             3        2
rust_serde         go_gjson           {"q":2,"q":3}        {"q":2,"q":3}             3        2
rust_serde         go_goccy           {"q":2,"q":3}        {"q":2,"Q":3}             2        3
rust_serde         go_goccy           {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
rust_serde         go_goccy           {"q":2,"q":3}        {"00q":1,"q":2,"Q":3}     2        3
rust_serde         go_json_iterator   {"q":2,"q":3}        {"q":2,"Q":3}             2        3
rust_serde         go_json_iterator   {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
rust_serde         go_json_iterator   {"q":2,"q":3}        {"00q":1,"q":2,"Q":3}     2        3
rust_serde         go_jsonparser      {"0":2,"0":3}        {"0":2,"0":3}             3        2
rust_serde         go_jsonparser      {"q":2,"q":3}        {"q":2,"q":3}             3        2
rust_serde         go_std             {"q":2,"q":3}        {"q":2,"Q":3}             2        3
rust_serde         go_std             {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
rust_serde         go_std             {"q":2,"q":3}        {"00q":1,"q":2,"Q":3}     2        3
rust_serde         sqlite3            {"0":2,"0":3}        {"0":2,"0":3}             3        2
rust_serde         sqlite3            {"q":2,"q":3}        {"q":2,"q":3}             3        2
sqlite3            c_frozen           {"q":2,"q":3}        {"q":2,"q":3}             2        3
sqlite3            c_jansson          {"0":2,"0":3}        {"0":2,"0":3}             2        3
sqlite3            c_jansson          {"q":2,"q":3}        {"q":2,"q":3}             2        3
sqlite3            c_jsmn             {"0":2,"0":3}        {"0":2,"0":3}             2        3
sqlite3            c_jsmn             {"q":2,"q":3}        {"q":2,"q":3}             2        3
sqlite3            c_json_c           {"0":2,"0":3}        {"0":2,"0":3}             2        3
sqlite3            c_json_c           {"q":2,"q":3}        {"q":2,"q":3}             2        3
sqlite3            c_json_parser      {"0":2,"0":3}        {"0":2,"0":3}             2        3
sqlite3            c_json_parser      {"q":2,"q":3}        {"q":2,"q":3}             2        3
sqlite3            c_mjson            {"0":2,"0":3}        {"0\0":2,"0":3}           2        3
sqlite3            c_mjson            {"0":2,"0":3}        {"\\r0":2,"0":3}          2        3
sqlite3            c_mjson            {"0":2,"0":3}        {"0\u0000":2,"0":3}       2        3
sqlite3            c_mjson            {"q":2,"q":3}        {"q\0":2,"q":3}           2        3
sqlite3            c_mjson            {"q":2,"q":3}        {"\\rq":2,"q":3}          2        3
sqlite3            c_mjson            {"q":2,"q":3}        {"\u0071":2,"q":3}        2        3
sqlite3            c_mjson            {"q":2,"q":3}        {"q\u0000":2,"q":3}       2        3
sqlite3            c_mjson            {"😀":2,"😀":3}      {"😀\0":2,"😀":3}         2        3
sqlite3            c_mjson            {"😀":2,"😀":3}      {"\\r😀":2,"😀":3}        2        3
sqlite3            c_mjson            {"😀":2,"😀":3}      {"😀\u0000":2,"😀":3}     2        3
sqlite3            cpp_boost          {"0":2,"0":3}        {"0":2,"0":3}             2        3
sqlite3            cpp_boost          {"q":2,"q":3}        {"q":2,"q":3}             2        3
sqlite3            cpp_mongoose       {"0":2,"0":3}        {"0\0":2,"0":3}           2        3
sqlite3            cpp_mongoose       {"0":2,"0":3}        {"\\r0":2,"0":3}          2        3
sqlite3            cpp_mongoose       {"0":2,"0":3}        {"0\u0000":2,"0":3}       2        3
sqlite3            cpp_mongoose       {"q":2,"q":3}        {"q\0":2,"q":3}           2        3
sqlite3            cpp_mongoose       {"q":2,"q":3}        {"\\rq":2,"q":3}          2        3
sqlite3            cpp_mongoose       {"q":2,"q":3}        {"\u0071":2,"q":3}        2        3
sqlite3            cpp_mongoose       {"q":2,"q":3}        {"q\u0000":2,"q":3}       2        3
sqlite3            cpp_mongoose       {"😀":2,"😀":3}      {"😀\0":2,"😀":3}         2        3
sqlite3            cpp_mongoose       {"😀":2,"😀":3}      {"\\r😀":2,"😀":3}        2        3
sqlite3            cpp_mongoose       {"😀":2,"😀":3}      {"😀\u0000":2,"😀":3}     2        3
sqlite3            cpp_nlohmann       {"0":2,"0":3}        {"0":2,"0":3}             2        3
sqlite3            cpp_nlohmann       {"q":2,"q":3}        {"q":2,"q":3}             2        3
sqlite3            cpp_poco           {"0":2,"0":3}        {"0":2,"0":3}             2        3
sqlite3            cpp_poco           {"q":2,"q":3}        {"q":2,"q":3}             2        3
sqlite3            cpp_yajl           {"0":2,"0":3}        {"0":2,"0":3}             2        3
sqlite3            cpp_yajl           {"q":2,"q":3}        {"q":2,"q":3}             2        3
sqlite3            dotnet_newtonsoft  {"0":2,"0":3}        {"0":2,"0":3}             2        3
sqlite3            dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"q":3}             2        3
sqlite3            dotnet_std         {"0":2,"0":3}        {"0":2,"0":3}             2        3
sqlite3            dotnet_std         {"q":2,"q":3}        {"q":2,"q":3}             2        3
sqlite3            go_fastjson        {"0":2,"0":3}        {"0\0":2,"0":3}           2        3
sqlite3            go_fastjson        {"0":2,"0":3}        {"\\r0":2,"0":3}          2        3
sqlite3            go_fastjson        {"0":2,"0":3}        {"0\u0000":2,"0":3}       2        3
sqlite3            go_fastjson        {"q":2,"q":3}        {"q\0":2,"q":3}           2        3
sqlite3            go_fastjson        {"q":2,"q":3}        {"\\rq":2,"q":3}          2        3
sqlite3            go_fastjson        {"q":2,"q":3}        {"\u0071":2,"q":3}        2        3
sqlite3            go_fastjson        {"q":2,"q":3}        {"q\u0000":2,"q":3}       2        3
sqlite3            go_fastjson        {"😀":2,"😀":3}      {"😀\0":2,"😀":3}         2        3
sqlite3            go_fastjson        {"😀":2,"😀":3}      {"\\r😀":2,"😀":3}        2        3
sqlite3            go_fastjson        {"😀":2,"😀":3}      {"😀\u0000":2,"😀":3}     2        3
sqlite3            go_gjson           {"0":2,"0":3}        {"0\'":2,"0":3}           3        2
sqlite3            go_gjson           {"0":2,"0":3}        {"\\r0":2,"0":3}          2        3
sqlite3            go_gjson           {"0":2,"0":3}        {"0\u0000":2,"0":3}       2        3
